id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,revenue
5537,12,219.27435899999998,4,857.1666667000002,107,2640.1356969999997,0.0,0.015489592,6.479206264,0.0,Nov,1,2,1,2,Returning_Visitor,True,1
5538,1,70.5,0,0.0,28,1398.9375,0.014285714,0.016269841,17.46396119,0.0,Nov,3,2,3,1,Returning_Visitor,False,0
5539,0,0.0,0,0.0,7,67.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,0
5540,6,187.0,0,0.0,22,1220.433333,0.007692308,0.01025641,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,0
5541,3,75.5,1,0.0,130,4737.087716,0.006060606,0.011475963999999998,43.77424082,0.0,Nov,2,2,1,2,Returning_Visitor,False,1
5542,0,0.0,0,0.0,10,235.5,0.0,0.013333333000000001,0.0,0.0,Nov,3,2,6,1,Returning_Visitor,False,0
5543,5,110.3,1,21.8,78,3621.606667,0.0,0.006024096,18.78186098,0.0,Jul,2,4,4,1,Returning_Visitor,False,0
5544,0,0.0,0,0.0,2,22.0,0.0,0.1,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,False,0
5545,0,0.0,0,0.0,20,1008.5,0.08,0.12,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,True,0
5546,6,113.25,2,19.0,23,2049.75,0.022222222000000003,0.033333333,95.35469341,0.0,Dec,1,1,2,2,Returning_Visitor,False,1
5547,2,28.0,2,175.5,27,1253.333333,0.006666666999999999,0.014666667,39.7173,0.0,Mar,2,2,1,2,Returning_Visitor,False,1
5548,1,337.0,1,39.0,16,630.5,0.0,0.00625,28.794,0.0,May,3,2,1,11,Returning_Visitor,True,1
5549,0,0.0,0,0.0,5,43.0,0.0,0.04,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,0
5550,3,37.25,0,0.0,19,656.25,0.0,0.023529412000000003,0.0,0.0,Dec,2,5,3,6,Returning_Visitor,False,0
5551,0,0.0,0,0.0,50,1735.5952379999999,0.0,0.008746356,0.0,0.2,May,2,2,3,1,Returning_Visitor,False,0
5552,0,0.0,0,0.0,27,1115.75,0.015384615,0.034615385,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,0
5553,0,0.0,0,0.0,22,681.58,0.00952381,0.025396825,14.63523974,0.0,Nov,1,1,1,3,Returning_Visitor,True,1
5554,0,0.0,0,0.0,5,25.0,0.12,0.16,0.0,0.6,May,3,2,1,3,Returning_Visitor,False,0
5555,0,0.0,0,0.0,30,360.47333330000004,0.013333333000000001,0.036666667,0.0,0.0,Jul,1,1,1,3,Returning_Visitor,False,0
5556,3,48.5,0,0.0,55,1042.242857,0.0,0.0022222220000000003,0.0,0.0,Mar,4,2,1,2,New_Visitor,False,0
5557,5,68.66666667,0,0.0,11,126.5,0.01547619,0.032291667,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,0
5558,0,0.0,0,0.0,6,97.33333333,0.0,0.041666667000000004,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,True,0
5559,3,42.6,2,41.5,18,1049.516667,0.023809524,0.03968254,14.25648352,0.0,Mar,3,2,2,3,Returning_Visitor,True,1
5560,2,88.0,10,719.0,54,1986.553118,0.005128205,0.019939049,25.82676446,0.0,Dec,1,1,2,2,Returning_Visitor,False,0
5561,1,4.0,0,0.0,4,67.25,0.0,0.013333333000000001,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,True,0
5562,0,0.0,0,0.0,55,1933.423611,0.0018181820000000002,0.017355372,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
5563,2,17.0,0,0.0,15,1349.0,0.0,0.005882353000000001,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
5564,3,101.66666670000001,0,0.0,22,2250.083333,0.0,0.019565217,32.70730435,0.0,May,2,4,4,1,Returning_Visitor,False,1
5565,0,0.0,0,0.0,68,1806.1666670000002,0.004411765,0.027941176,0.0,0.0,Nov,2,2,2,13,Returning_Visitor,True,0
5566,1,26.2,1,6.0,28,677.5333333,0.0,0.019472789,0.0,0.0,Jul,1,1,6,1,Returning_Visitor,True,1
5567,0,0.0,0,0.0,4,95.0,0.0,0.05,0.0,0.0,Dec,8,13,9,20,Other,False,0
5568,9,211.0,1,52.4,22,501.07142860000005,0.0,0.034666667000000005,0.0,0.0,Aug,1,2,1,4,Returning_Visitor,True,1
5569,0,0.0,0,0.0,20,366.5,0.0,0.01,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
5570,0,0.0,0,0.0,2,59.5,0.0,0.1,0.0,0.0,Dec,1,1,7,2,Returning_Visitor,True,0
5571,0,0.0,0,0.0,86,5332.547778,0.013882353,0.0654082,0.0,0.0,Aug,2,2,4,1,Returning_Visitor,False,0
5572,0,0.0,2,163.0,62,813.0519481000001,0.003225806,0.011827957,9.311854839,0.0,May,2,2,5,2,Returning_Visitor,True,0
5573,0,0.0,0,0.0,13,787.75,0.015384615,0.046153846,0.0,0.0,Nov,2,2,4,10,Returning_Visitor,False,0
5574,0,0.0,0,0.0,20,447.04761900000005,0.01,0.028888888999999997,0.0,0.0,Dec,1,2,3,2,New_Visitor,False,1
5575,2,29.0,1,14.0,106,3825.102381,0.007592593000000001,0.039827675,0.0,1.0,May,2,2,4,3,Returning_Visitor,True,0
5576,5,90.875,1,15.0,58,2153.71859,0.0075268819999999995,0.012156298000000001,3.97647235,0.0,May,3,2,1,2,Returning_Visitor,True,0
5577,3,31.5,0,0.0,2,48.5,0.0,0.05,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,0
5578,0,0.0,1,0.0,17,982.757619,0.0125,0.035416667,0.0,0.0,Sep,2,5,2,1,Returning_Visitor,False,0
5579,2,39.2,0,0.0,19,1553.8,0.045,0.0825,0.0,0.0,Oct,3,2,9,13,Returning_Visitor,False,0
5580,0,0.0,0,0.0,22,2464.9,0.003030303,0.051515152,0.0,0.8,May,2,2,6,1,Returning_Visitor,False,0
5581,2,41.5,0,0.0,22,1140.15,0.005555556,0.039814815,5.00765405,0.0,Nov,1,1,1,10,Returning_Visitor,False,0
5582,0,0.0,1,0.0,10,1584.25,0.02,0.05,0.0,0.0,Dec,2,2,1,8,Returning_Visitor,False,0
5583,0,0.0,0,0.0,2,14.0,0.0,0.1,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,0
5584,4,250.8571429,1,37.5,71,1145.5714289999999,0.0,0.0040540540000000005,80.58733784,0.0,May,2,4,1,1,Returning_Visitor,False,0
5585,1,3.0,0,0.0,161,3763.4475880000005,0.0016666670000000001,0.012346041,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,1
5586,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,0
5587,0,0.0,0,0.0,70,1453.9,0.010144928000000001,0.020772947,0.0,0.4,May,2,6,7,3,Returning_Visitor,False,0
5588,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,0
5589,4,96.8,1,535.0,9,1888.2,0.0,0.027272727000000004,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,0
5590,0,0.0,4,218.25,25,402.0430403,0.007142857,0.02202381,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,False,1
5591,1,15.2,0,0.0,6,199.6,0.0,0.014285714,0.0,0.0,Oct,1,8,2,6,New_Visitor,False,0
5592,0,0.0,0,0.0,5,72.5,0.0,0.04,0.0,0.0,May,2,6,6,3,Returning_Visitor,False,0
5593,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,False,0
5594,0,0.0,0,0.0,2,697.5,0.0,0.1,0.0,0.0,Dec,4,1,3,1,Returning_Visitor,False,0
5595,5,156.2690476,4,90.0,35,776.0190476,0.0,0.005714286,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,0
5596,0,0.0,0,0.0,12,335.0,0.018181818,0.045454545,0.0,0.0,Dec,1,1,8,10,Returning_Visitor,False,0
5597,0,0.0,0,0.0,5,180.5,0.04,0.066666667,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,0
5598,8,108.83333329999999,0,0.0,21,780.5833332999999,0.008695652,0.017391304,25.03946022,0.0,Nov,2,5,1,3,New_Visitor,False,1
5599,2,22.0,1,49.0,22,602.1666667000001,0.0,0.008695652,0.0,0.0,Mar,2,2,1,2,New_Visitor,True,0
5600,0,0.0,0,0.0,15,549.0,0.08,0.12666666699999998,0.0,0.0,Nov,2,10,1,3,Returning_Visitor,False,0
5601,2,196.6,0,0.0,31,1514.3,0.036363636,0.066666667,0.0,0.0,Aug,1,8,7,1,Returning_Visitor,True,0
5602,0,0.0,0,0.0,16,1092.333333,0.025,0.066666667,0.0,0.0,Dec,2,2,5,1,Returning_Visitor,False,0
5603,0,0.0,0,0.0,32,999.0,0.0,0.01344086,9.053081561,0.0,Mar,1,1,1,1,Returning_Visitor,False,1
5604,2,49.5,0,0.0,260,8555.765985,0.005401960999999999,0.017330846,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,False,1
5605,0,0.0,0,0.0,25,711.1666667000001,0.0,0.016,0.0,0.0,Dec,2,2,2,3,Returning_Visitor,False,0
5606,5,248.8,4,116.0,26,595.3416667,0.026728111000000002,0.023763441,10.17002765,0.2,May,3,2,1,4,Returning_Visitor,False,0
5607,3,470.0,0,0.0,21,2046.5,0.016,0.032,21.5952,0.0,May,2,6,1,3,Returning_Visitor,False,0
5608,0,0.0,0,0.0,12,241.2,0.05,0.054166667,0.0,1.0,May,3,2,6,4,Returning_Visitor,True,0
5609,1,7.0,0,0.0,14,183.33333330000002,0.0,0.006666666999999999,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,False,0
5610,1,3.0,0,0.0,13,543.0,0.0,0.008333333,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,0
5611,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,0
5612,16,180.66666669999998,1,649.25,113,8041.5888700000005,0.007936508,0.026808161,0.0,0.0,Dec,2,6,7,1,Returning_Visitor,False,0
5613,1,17.0,0,0.0,10,109.0,0.036363636,0.045454545,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,0
5614,0,0.0,0,0.0,55,872.5916667000001,0.0,0.001212121,0.0,0.0,Aug,2,4,1,4,New_Visitor,True,0
5615,2,40.9,0,0.0,9,437.4,0.018181818,0.027272727000000004,0.0,0.0,Jul,3,2,1,5,Returning_Visitor,True,0
5616,6,84.66666667,0,0.0,24,1387.5,0.0,0.017261905,11.30850046,0.0,Nov,2,2,1,3,Returning_Visitor,False,1
5617,0,0.0,0,0.0,3,183.0,0.0,0.066666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,0
5618,2,30.0,0,0.0,176,4126.353297,0.001363636,0.011363949,22.02197159,0.6,May,2,2,7,2,Returning_Visitor,False,1
5619,1,33.5,0,0.0,18,1169.0,0.0,0.011764706000000002,54.38258659,0.0,Dec,2,4,7,2,New_Visitor,False,1
5620,0,0.0,0,0.0,2,54.5,0.1,0.12,0.0,0.0,May,3,2,1,6,Returning_Visitor,False,0
5621,3,133.46666670000002,2,199.4,150,4935.536124,0.0056644880000000005,0.016427015,0.0,0.0,Oct,2,2,3,13,Returning_Visitor,True,0
5622,0,0.0,0,0.0,2,1787.5,0.1,0.15,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,0
5623,3,103.6,0,0.0,1,7.0,0.0,0.04,0.0,0.0,Nov,3,2,1,5,New_Visitor,False,1
5624,14,1261.916667,12,985.4190476,30,1956.0222219999998,0.0030839,0.022907353,0.0,0.6,May,2,2,3,2,Returning_Visitor,False,0
5625,5,115.375,0,0.0,20,473.5,0.026111111,0.028996212,14.88419318,0.0,Dec,3,2,1,1,Returning_Visitor,False,1
5626,12,158.59523810000002,2,167.0,48,1256.291667,0.003846154,0.016570513000000002,29.76290794,0.0,Nov,3,2,1,2,Returning_Visitor,False,0
5627,0,0.0,0,0.0,71,1057.2,0.12222222199999999,0.129580026,0.0,0.0,June,3,2,2,13,Returning_Visitor,True,0
5628,3,203.0,0,0.0,28,2394.0,0.033333333,0.057619048,0.0,0.0,May,2,2,7,1,Returning_Visitor,False,0
5629,0,0.0,0,0.0,19,950.0,0.0,0.011111111000000002,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,0
5630,0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,Jul,3,2,1,13,Returning_Visitor,False,0
5631,0,0.0,0,0.0,8,376.3333333,0.0,0.028571429,53.988,0.0,May,2,2,2,4,Returning_Visitor,True,1
5632,0,0.0,0,0.0,4,186.25,0.05,0.066666667,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,0
5633,0,0.0,0,0.0,10,173.25,0.0,0.024,0.0,0.0,May,2,6,2,2,Returning_Visitor,False,0
5634,6,52.0,1,24.0,56,3763.166667,0.003389831,0.01480226,10.37042373,0.0,Mar,2,2,1,1,Returning_Visitor,False,1
5635,0,0.0,0,0.0,2,15.0,0.0,0.1,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,0
5636,0,0.0,0,0.0,3,42.0,0.0,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,0
5637,15,290.2934078,2,302.0,49,2011.513765,0.020689655,0.024273772000000002,10.74211393,0.0,Nov,1,1,2,2,Returning_Visitor,False,0
5638,1,67.5,0,0.0,28,873.64,0.0,0.006785714,0.0,0.0,Sep,3,2,1,6,Returning_Visitor,False,0
5639,0,0.0,0,0.0,11,1390.166667,0.012121212,0.014545455,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,0
5640,0,0.0,0,0.0,9,685.0,0.0,0.022222222000000003,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,0
5641,7,211.5,0,0.0,54,9128.283883,0.011461988000000001,0.039251601000000004,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,0
5642,0,0.0,0,0.0,49,579.5833332999999,0.0,0.00625,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,0
5643,0,0.0,0,0.0,6,157.5,0.0,0.016666667,0.0,0.0,Nov,2,2,7,13,Returning_Visitor,False,0
5644,0,0.0,0,0.0,40,962.3333332999998,0.0,0.01625,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,False,0
5645,0,0.0,0,0.0,3,61.5,0.066666667,0.1,0.0,0.0,Dec,3,2,3,8,New_Visitor,False,0
5646,16,230.32638889999998,1,0.0,86,2351.834722,0.002061856,0.020836197,0.335232374,0.0,Dec,2,2,4,10,Returning_Visitor,True,0
5647,1,21.2,0,0.0,24,1123.246667,0.0,0.017391304,30.04921703,0.0,Sep,2,2,3,2,Returning_Visitor,False,1
5648,0,0.0,0,0.0,42,2084.479524,0.004761905,0.014920635,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,False,0
5649,0,0.0,0,0.0,4,93.0,0.0,0.1,0.0,0.0,Mar,2,2,9,6,Returning_Visitor,False,0
5650,0,0.0,0,0.0,8,326.5,0.1,0.125,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,0
5651,4,124.7,5,88.9,11,577.6,0.010526316,0.010526316,0.0,0.0,June,3,2,3,2,New_Visitor,False,0
5652,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,0
5653,0,0.0,0,0.0,19,220.38484849999998,0.010526316,0.024642375,0.0,0.0,May,2,4,1,4,Returning_Visitor,False,0
5654,6,358.0833333,1,18.0,93,3422.525,0.020408163,0.039301175,0.0,0.0,Nov,2,4,2,1,Returning_Visitor,False,0
5655,12,214.05,0,0.0,33,536.3227273,0.007317073,0.015853659,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,0
5656,1,37.0,0,0.0,30,1584.3,0.0,0.01547619,3.356892857,0.0,May,3,2,9,4,Returning_Visitor,True,0
5657,0,0.0,1,117.0,8,404.0,0.025,0.0375,0.0,0.0,Dec,2,2,8,2,Returning_Visitor,False,0
5658,0,0.0,0,0.0,4,97.5,0.1,0.125,0.0,0.0,Nov,3,2,6,13,Returning_Visitor,False,0
5659,2,61.5,0,0.0,6,99.0,0.0,0.008333333,0.0,0.0,Oct,1,1,6,3,Returning_Visitor,False,0
5660,2,31.2,0,0.0,13,385.3,0.00625,0.027083332999999998,0.0,0.0,Sep,1,1,1,5,Returning_Visitor,False,0
5661,0,0.0,0,0.0,5,279.0,0.0,0.04,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,0
5662,0,0.0,0,0.0,9,389.0,0.0,0.011111111000000002,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,True,0
5663,5,523.9166667,2,21.0,25,439.52380949999997,0.0,0.023333332999999998,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,0
5664,5,501.75,0,0.0,18,628.5833332999999,0.004761905,0.012698413,37.02263046,0.0,Nov,2,2,3,3,Returning_Visitor,False,1
5665,0,0.0,0,0.0,57,1718.5,0.039766082,0.054736842,0.0,0.8,May,1,1,2,3,Returning_Visitor,False,0
5666,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,0
5667,3,92.75,2,7.0,23,1347.9625,0.008333333,0.020833333,32.414170399999996,0.0,Nov,2,2,6,2,Returning_Visitor,False,0
5668,11,79.75,0,0.0,31,419.25,0.006818182,0.026893939,0.0,0.8,May,2,2,1,3,Returning_Visitor,False,0
5669,1,0.0,0,0.0,55,2780.609524,0.019242423999999998,0.045272727,9.137331307,0.0,Dec,2,2,8,3,Returning_Visitor,False,0
5670,0,0.0,2,59.5,43,760.875,0.018412698,0.036790123,0.0,0.0,Dec,4,2,1,2,Returning_Visitor,True,0
5671,4,292.19047620000003,1,194.5,56,1948.713745,0.0017241379999999998,0.021055381,14.69293103,0.0,May,1,2,3,2,Returning_Visitor,False,1
5672,0,0.0,0,0.0,79,3129.393438,0.018258179,0.044962458,0.0,0.0,May,3,2,3,3,Returning_Visitor,False,0
5673,0,0.0,1,322.4,27,1747.7,0.007692308,0.025641026,0.0,0.0,Oct,2,4,5,1,Returning_Visitor,False,0
5674,0,0.0,0,0.0,2,4.0,0.0,0.1,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,0
5675,4,31.0,4,106.0,27,825.1401515,0.006896551999999999,0.025517241,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,0
5676,21,1079.184314,4,176.5,67,2162.840879,0.0074074069999999995,0.018259847,0.548811351,0.0,Nov,3,2,1,11,Returning_Visitor,True,0
5677,0,0.0,0,0.0,4,44.5,0.0,0.05,0.0,0.0,Dec,2,2,8,2,Returning_Visitor,False,0
5678,6,198.66666669999998,2,89.0,148,8178.226923,0.008732719,0.021205727999999997,6.194287817,0.0,Nov,2,2,1,1,Returning_Visitor,False,1
5679,1,9.0,0,0.0,46,4084.393939,0.0,0.001794872,0.0,0.0,Feb,2,2,8,4,Returning_Visitor,False,0
5680,0,0.0,0,0.0,48,1361.6344199999999,0.010204082,0.01728863,14.5218625,0.0,Dec,1,1,4,3,Returning_Visitor,False,0
5681,1,156.2,0,0.0,3,50.4,0.0,0.0,92.97624144,0.0,Oct,2,2,7,2,Returning_Visitor,True,1
5682,6,162.7,6,205.0,52,2983.358135,0.010112994,0.017261258999999998,17.476715300000002,0.0,Nov,3,2,4,2,Returning_Visitor,False,0
5683,2,41.5,1,57.5,19,2689.625,0.0,0.024242424,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,0
5684,0,0.0,0,0.0,2,15.0,0.0,0.1,0.0,0.0,May,2,6,7,3,Returning_Visitor,False,0
5685,0,0.0,0,0.0,37,5208.65,0.0,0.01829932,0.0,0.0,Nov,2,2,1,6,Returning_Visitor,False,0
5686,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,0
5687,8,103.0,0,0.0,19,2081.5,0.0,0.01,24.54706296,0.0,Nov,2,2,3,2,New_Visitor,True,1
5688,1,0.0,0,0.0,61,1934.2257579999998,0.009677419,0.01662531,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,0
5689,1,30.7,0,0.0,33,1148.333333,0.0,0.020833333,0.0,0.0,Aug,2,5,6,1,Returning_Visitor,False,0
5690,0,0.0,0,0.0,16,277.3,0.0125,0.041666667000000004,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
5691,3,100.5,0,0.0,95,1453.640882,0.002105263,0.012761333,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,0
5692,4,46.4,0,0.0,3,25.2,0.0,0.0,0.0,0.0,Oct,3,2,1,20,Returning_Visitor,False,0
5693,4,116.0,1,8.0,59,1828.774603,0.003874092,0.023361582000000002,26.93792373,0.0,May,2,2,7,6,Returning_Visitor,False,0
5694,0,0.0,0,0.0,8,846.6,0.022222222000000003,0.022222222000000003,24.61778468,0.0,Nov,1,1,7,5,New_Visitor,False,1
5695,6,51.5,0,0.0,29,944.9166667000002,0.0,0.014285714,49.01914286,0.0,May,2,2,4,2,Returning_Visitor,True,1
5696,1,4.0,0,0.0,164,5767.465043,0.0036363640000000004,0.009348691,52.38420388,0.0,Nov,2,2,1,1,Returning_Visitor,False,0
5697,8,375.12,0,0.0,13,288.7133333,0.0,0.0035885170000000003,0.0,0.0,Sep,3,2,4,3,New_Visitor,False,0
5698,9,141.75,2,310.5,9,123.5,0.0,0.017647059,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,0
5699,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,4,1,1,3,Returning_Visitor,False,0
5700,0,0.0,0,0.0,24,580.2,0.0,0.012121212,17.12545455,0.0,Mar,2,2,1,1,Returning_Visitor,False,1
5701,9,559.1666667000001,0,0.0,126,4558.372222,0.0,0.00620155,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,0
5702,0,0.0,0,0.0,11,782.5,0.0,0.01,0.0,0.0,Dec,1,1,3,2,New_Visitor,False,0
5703,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,0
5704,4,70.4,2,47.4,8,97.9,0.05,0.058333333,0.0,0.0,June,1,2,4,2,Returning_Visitor,False,0
5705,2,41.0,0,0.0,7,139.0,0.022222222000000003,0.055555556,0.0,0.0,Mar,2,5,6,2,Returning_Visitor,True,0
5706,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,1,1,Other,False,0
5707,0,0.0,0,0.0,13,215.952381,0.0,0.018181818,0.0,0.0,Nov,3,2,6,2,New_Visitor,False,0
5708,3,205.25,0,0.0,190,3679.128882,0.0,0.005951258,8.421921428,0.0,Dec,2,2,7,3,Returning_Visitor,False,0
5709,0,0.0,0,0.0,4,39.95,0.0,0.05,0.0,0.0,Jul,3,2,1,4,Returning_Visitor,True,0
5710,0,0.0,0,0.0,6,268.4,0.0,0.04,0.0,0.0,Jul,2,4,9,6,Returning_Visitor,False,0
5711,9,189.1098485,3,39.0,73,3059.013889,0.012345678999999998,0.024897119,16.74209908,0.0,Nov,2,2,3,2,Returning_Visitor,True,1
5712,0,0.0,0,0.0,16,157.9,0.05,0.0625,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,0
5713,2,77.0,0,0.0,32,1223.416667,0.0,0.010784314,215.00941180000004,0.0,May,3,2,4,2,Returning_Visitor,False,1
5714,0,0.0,0,0.0,9,272.5,0.0,0.011851852,0.0,0.2,Feb,1,1,6,3,Returning_Visitor,False,0
5715,2,27.0,2,6.0,6,129.2,0.02962963,0.07777777799999999,0.0,0.0,May,2,2,4,3,Returning_Visitor,False,0
5716,0,0.0,0,0.0,14,317.0666667,0.035714286,0.05,0.0,0.0,Aug,1,1,9,3,Returning_Visitor,False,0
5717,5,89.75,0,0.0,16,467.91666669999995,0.011111111000000002,0.016666667,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,True,0
5718,6,93.5,0,0.0,23,251.33333330000002,0.0,0.013768116,0.0,0.0,May,2,2,3,3,New_Visitor,False,0
5719,3,97.5,0,0.0,5,155.33333330000002,0.0,0.028571429,0.0,0.0,Dec,3,2,1,2,New_Visitor,False,0
5720,6,158.6704505,1,430.2,146,5602.006711999999,0.002671513,0.00935218,6.711290592,0.0,Nov,2,10,7,2,Returning_Visitor,False,1
5721,3,17.5,0,0.0,15,810.3333332999999,0.0,0.020512821,0.0,0.0,Nov,2,2,3,11,Returning_Visitor,True,0
5722,0,0.0,0,0.0,4,101.0,0.0,0.075,0.0,0.0,May,3,2,3,3,Returning_Visitor,False,0
5723,2,0.0,0,0.0,17,1394.666667,0.0,0.029761905,0.0,0.0,Mar,2,4,2,6,Returning_Visitor,False,0
5724,2,79.6,0,0.0,24,433.36,0.008333333,0.009722221999999999,0.0,0.0,Aug,2,2,1,1,Returning_Visitor,False,0
5725,3,73.0,0,0.0,9,2151.0,0.0,0.018181818,10.91300022,0.0,Mar,2,5,1,1,Returning_Visitor,False,1
5726,8,125.6309524,6,75.0,312,13379.36658,0.0027692309999999996,0.014969192,8.055833997999999,0.0,Dec,2,2,4,2,Returning_Visitor,False,0
5727,0,0.0,0,0.0,42,879.0333332999999,0.004761905,0.024603175,0.0,0.0,May,2,2,2,4,Returning_Visitor,True,0
5728,0,0.0,0,0.0,2,29.2,0.0,0.05,0.0,0.0,Jul,1,1,4,3,Returning_Visitor,False,0
5729,0,0.0,0,0.0,14,2425.0,0.0,0.007142857,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,0
5730,0,0.0,0,0.0,3,36.4,0.066666667,0.1,0.0,0.0,June,3,2,1,13,Returning_Visitor,False,0
5731,1,51.5,0,0.0,21,730.15,0.0,0.012121212,0.0,0.0,Nov,2,2,4,2,New_Visitor,False,0
5732,3,1373.5,0,0.0,43,2798.0738100000003,0.0,0.010971006,2.915511628,0.0,Mar,2,6,2,3,Returning_Visitor,False,0
5733,1,249.8,2,722.9,8,2219.583333,0.0,0.0,0.0,0.0,Nov,2,4,4,2,New_Visitor,False,0
5734,0,0.0,0,0.0,16,838.1666667000001,0.0125,0.034375,0.0,0.0,May,1,1,2,4,Returning_Visitor,False,0
5735,1,0.0,3,80.0,125,3835.564121,0.022076923,0.039945665,1.002042069,0.0,Jul,1,1,1,3,Returning_Visitor,False,1
5736,0,0.0,0,0.0,15,431.2,0.0,0.007142857,0.0,0.0,Sep,2,5,9,5,New_Visitor,False,0
5737,3,26.0,0,0.0,20,384.8,0.0,0.027272727000000004,0.0,0.0,Jul,2,4,1,4,Returning_Visitor,False,1
5738,2,26.0,0,0.0,19,3277.0,0.015789473999999998,0.037894737000000005,0.0,0.0,Mar,2,2,4,6,Returning_Visitor,False,0
5739,0,0.0,0,0.0,2,252.8,0.0,0.1,0.0,0.0,Oct,2,5,9,13,Returning_Visitor,True,0
5740,0,0.0,2,105.0,194,6460.192638,0.0037606840000000002,0.017284446000000002,1.79107248,0.0,Nov,2,2,3,2,Returning_Visitor,False,1
5741,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,3,2,9,3,Returning_Visitor,False,0
5742,0,0.0,0,0.0,56,4377.983333,0.004285714,0.022295917999999998,0.0,0.8,May,4,1,1,4,Returning_Visitor,False,0
5743,11,449.75,0,0.0,52,1786.1096489999998,0.0,0.017118644,40.65671234,0.0,Nov,1,1,1,2,Returning_Visitor,False,0
5744,6,107.04,3,53.2,114,5066.6611,0.006666666999999999,0.016180556000000002,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,True,0
